date1,province_code,influenza,influenza_death,dengue_fever_death,dengue_fever,diarrhoea,diarrhoea_death
2/15/2015,24,568,0,0,77,443,0
2/15/2015,4,1238,0,0,77,379,0
2/15/2015,20,1186,0,0,77,673,0
2/15/2015,13,2051,0,0,77,880,0
2/15/2015,9,1284,0,0,77,599,0
2/15/2015,8,843,0,0,77,371,0
2/15/2015,11,168,0,0,77,260,0
2/15/2015,6,615,0,0,77,331,0
2/15/2015,15,2305,0,0,1,1029,0
2/15/2015,10,2381,0,0,77,785,0
2/15/2015,2,904,0,0,77,655,0
2/15/2015,17,1207,0,0,77,538,0
2/15/2015,12,3260,0,0,3,5590,0
2/15/2015,19,1360,0,0,77,576,0
2/15/2015,22,7263,0,0,77,1263,0
2/15/2015,23,4971,0,0,77,1608,1
2/15/2015,21,2789,0,0,77,542,0
2/15/2015,38,1364,0,0,77,399,0
2/15/2015,26,1379,0,0,77,228,0
2/15/2015,45,1694,0,0,2,732,0
2/15/2015,32,515,0,0,9,276,0
2/15/2015,49,3813,0,0,77,1366,0
2/15/2015,28,604,0,0,5,565,0
2/15/2015,40,409,0,0,17,264,0
2/15/2015,56,927,0,0,32,309,0
2/15/2015,42,1324,0,0,91,582,0
2/15/2015,43,1247,0,0,2,413,0
2/15/2015,61,606,0,0,11,483,0
2/15/2015,35,1389,0,0,77,1226,0
2/15/2015,41,552,0,0,2,766,0
2/15/2015,37,1091,0,0,10,1085,0
2/15/2015,55,154,0,0,5,129,0
2/15/2015,34,489,0,0,4,537,0
2/15/2015,57,122,0,0,8,322,0
2/15/2015,48,194,0,0,20,273,0
2/15/2015,36,342,0,0,54,945,0
2/15/2015,59,3071,0,0,78,468,0
2/15/2015,60,3,0,0,35,310,0
2/15/2015,52,4037,0,0,78,1430,0
2/15/2015,62,40,0,0,6,100,0
2/15/2015,46,182,0,1,80,751,0
2/15/2015,39,2241,0,0,39,681,0
2/15/2015,63,210,0,0,30,552,0
2/15/2015,51,380,0,0,9,618,0
2/15/2015,64,500,0,0,10,225,0
2/15/2015,54,89,0,0,26,376,0
3/15/2015,15,1399,0,0,77,510,0
3/15/2015,30,1265,0,0,77,1320,0
3/15/2015,27,2275,0,0,77,1263,1
3/15/2015,3,705,0,0,77,332,0
3/15/2015,29,1297,0,0,77,699,0
3/15/2015,25,2394,0,0,77,953,0
3/15/2015,16,785,0,0,77,304,0
3/15/2015,7,1321,0,0,77,223,0
3/15/2015,31,760,0,0,77,243,0
3/15/2015,24,716,0,0,77,487,0
3/15/2015,4,1514,0,0,77,399,0
3/15/2015,20,1342,0,0,77,713,0
3/15/2015,13,1976,0,0,77,880,0
3/15/2015,9,1533,0,0,77,488,0
3/15/2015,8,996,0,0,77,406,0
3/15/2015,11,325,0,0,77,256,0
3/15/2015,6,622,0,0,77,293,0
3/15/2015,15,2478,0,0,15,1158,0
3/15/2015,10,2607,0,0,77,838,0
3/15/2015,2,1309,0,0,77,827,0
3/15/2015,17,1212,0,0,77,556,0
3/15/2015,12,3738,0,0,77,5982,0
3/15/2015,19,1462,0,0,77,584,0
3/15/2015,22,8168,0,0,77,1396,0
3/15/2015,23,6239,0,0,77,1875,0
3/15/2015,21,3245,0,0,77,526,0
3/15/2015,38,2093,0,0,77,449,0
3/15/2015,26,1706,0,0,77,284,0
3/15/2015,45,1887,0,0,4,878,0
3/15/2015,32,579,0,0,14,267,0
3/15/2015,49,4036,0,0,2,1579,0
3/15/2015,28,614,0,0,29,643,0
3/15/2015,40,497,0,0,25,348,0
3/15/2015,56,1070,0,0,16,333,0
3/15/2015,42,1185,0,0,88,704,0
3/15/2015,43,1779,0,0,2,612,0
3/15/2015,61,889,0,0,25,586,0
3/15/2015,35,1358,0,0,1,1294,0
3/15/2015,41,811,0,0,9,1033,0
3/15/2015,37,1476,0,0,11,1455,0
3/15/2015,55,152,0,0,5,159,0
3/15/2015,34,563,0,0,3,731,0
3/15/2015,57,202,0,0,12,222,0
3/15/2015,48,97,0,0,38,221,0
3/15/2015,36,542,0,0,76,1189,0
3/15/2015,59,2675,0,0,77,558,0
3/15/2015,60,4,0,0,60,391,0
3/15/2015,52,4564,0,0,78,1540,0
3/15/2015,62,21,0,0,4,124,0
3/15/2015,46,192,0,0,78,660,0
3/15/2015,39,2241,0,0,44,526,0
3/15/2015,63,236,0,0,64,622,0
3/15/2015,51,406,0,0,15,673,0
3/15/2015,64,244,0,0,8,206,0
3/15/2015,54,71,0,0,15,374,0
4/15/2015,15,1330,0,0,77,371,0
4/15/2015,30,1038,0,0,77,790,0
4/15/2015,27,2016,0,0,77,1219,0
4/15/2015,3,814,0,0,77,365,0
4/15/2015,29,1315,0,0,77,693,0
4/15/2015,25,2285,0,0,77,908,0
4/15/2015,16,827,0,0,77,249,0
4/15/2015,7,1519,0,0,77,443,0
4/15/2015,31,1080,0,0,77,264,0
4/15/2015,24,742,0,0,77,477,0
4/15/2015,4,1635,0,0,77,384,0
4/15/2015,20,1560,0,0,77,645,0
4/15/2015,13,2067,0,0,77,874,0
4/15/2015,9,1206,0,0,77,462,0
4/15/2015,8,1172,0,0,77,489,0
4/15/2015,11,294,0,0,77,206,0
4/15/2015,6,623,0,0,77,271,0
4/15/2015,15,2357,0,0,15,1210,0
4/15/2015,10,2590,0,0,77,860,0
4/15/2015,2,1415,0,0,77,768,0
4/15/2015,17,931,0,0,77,505,0
4/15/2015,12,3328,0,0,77,5962,0
4/15/2015,19,1436,0,0,77,601,0
4/15/2015,22,8638,0,0,77,1276,0
4/15/2015,23,6022,0,0,77,1676,0
4/15/2015,21,2839,0,0,77,516,0
4/15/2015,38,1738,0,0,1,493,0
4/15/2015,26,1523,0,0,77,272,0
4/15/2015,45,1836,0,0,5,844,0
4/15/2015,32,422,0,0,8,271,0
4/15/2015,49,3633,0,0,2,1753,0
4/15/2015,28,575,0,0,22,707,0
4/15/2015,40,317,0,0,22,238,0
4/15/2015,56,549,0,0,17,376,0
4/15/2015,42,1381,0,0,68,650,0
4/15/2015,43,1434,0,0,3,548,0
4/15/2015,61,790,0,0,23,515,0
4/15/2015,35,1391,0,0,77,1297,0
4/15/2015,41,778,0,0,13,891,0
4/15/2015,37,1562,0,0,18,1451,0
4/15/2015,55,126,0,0,11,155,0
4/15/2015,34,672,0,0,5,850,0
4/15/2015,57,206,0,0,15,121,0
4/15/2015,48,137,0,0,20,184,0
4/15/2015,36,132,0,0,92,1089,0
4/15/2015,59,2309,0,0,97,513,0
4/15/2015,60,1,0,0,51,314,0
4/15/2015,52,3781,0,0,71,1177,0
4/15/2015,62,1,0,0,3,97,0
4/15/2015,46,101,0,0,96,686,0
4/15/2015,39,2241,0,0,34,509,0
4/15/2015,63,219,0,0,143,503,0
4/15/2015,51,331,0,0,13,556,0
4/15/2015,64,281,1,0,12,239,0
4/15/2015,54,81,0,0,25,350,0
5/15/2015,15,1054,0,0,77,368,0
5/15/2015,30,907,0,0,77,868,0
5/15/2015,27,1954,0,0,77,1115,1
5/15/2015,3,760,0,0,77,307,0
5/15/2015,29,1493,0,0,77,961,0
5/15/2015,25,2406,0,0,77,920,0
5/15/2015,16,689,0,0,77,248,0
5/15/2015,7,1341,0,0,77,292,0
5/15/2015,31,846,0,0,77,234,0
5/15/2015,24,524,0,0,77,332,0
5/15/2015,4,1564,0,0,77,376,0
5/15/2015,20,1372,0,0,77,597,0
5/15/2015,13,2031,0,0,77,1056,0
5/15/2015,9,1438,0,0,77,455,0
5/15/2015,8,895,0,0,8,374,0
5/15/2015,11,275,0,0,77,295,0
5/15/2015,6,748,0,0,77,360,0
5/15/2015,15,2310,0,0,69,1105,0
5/15/2015,10,2488,0,0,77,774,0
5/15/2015,2,1356,0,0,77,855,0
5/15/2015,17,981,0,0,77,605,0
5/15/2015,12,3650,0,0,1,6181,0
5/15/2015,19,1476,0,0,77,645,0
5/15/2015,22,8112,0,0,4,1209,0
5/15/2015,23,5621,0,0,77,2044,1
5/15/2015,21,2940,0,0,77,509,0
5/15/2015,38,1413,0,0,77,511,0
5/15/2015,26,1149,0,0,77,306,0
5/15/2015,45,1556,0,0,24,873,0
5/15/2015,32,513,0,0,4,305,0
5/15/2015,49,3129,0,0,5,1515,0
5/15/2015,28,502,0,0,35,773,0
5/15/2015,40,196,0,0,82,225,0
5/15/2015,56,648,0,0,17,407,0
5/15/2015,42,1367,0,1,165,645,0
5/15/2015,43,1489,0,0,1,527,0
5/15/2015,61,701,0,0,18,526,0
5/15/2015,35,987,0,0,2,1296,0
5/15/2015,41,406,0,0,7,677,0
5/15/2015,37,1599,0,0,12,1545,0
5/15/2015,55,156,0,0,29,138,0
5/15/2015,34,436,0,0,8,1061,0
5/15/2015,57,246,0,0,28,253,0
5/15/2015,48,198,0,0,17,232,0
5/15/2015,36,39,0,0,62,1038,0
5/15/2015,59,1755,0,0,70,495,0
5/15/2015,60,2241,0,0,61,339,0
5/15/2015,52,3452,0,0,38,1182,0
5/15/2015,62,6,0,0,9,141,0
5/15/2015,46,65,0,0,116,436,0
5/15/2015,39,2241,0,0,35,602,0
5/15/2015,63,210,0,0,99,490,0
5/15/2015,51,348,0,0,29,599,0
5/15/2015,64,307,0,1,16,173,0
5/15/2015,54,35,0,1,33,319,0
6/15/2015,15,1128,0,0,77,426,0
6/15/2015,30,952,0,0,77,915,0
6/15/2015,27,1827,0,0,77,1081,0
6/15/2015,3,797,0,0,77,287,0
6/15/2015,29,1524,0,0,77,990,0
6/15/2015,25,2625,0,0,77,864,0
6/15/2015,16,716,0,0,77,199,0
6/15/2015,7,1352,0,0,77,294,0
6/15/2015,31,878,0,0,77,234,0
6/15/2015,24,778,0,0,77,406,0
6/15/2015,4,1712,0,0,77,337,0
6/15/2015,20,1264,0,0,1,733,0
6/15/2015,13,1858,0,0,77,1033,0
6/15/2015,9,1589,0,0,77,485,0
6/15/2015,8,904,0,0,7,368,0
6/15/2015,11,353,0,0,11,297,0
6/15/2015,6,716,0,0,5,411,0
6/15/2015,15,2155,0,0,169,1119,0
6/15/2015,10,2364,0,0,77,780,0
6/15/2015,2,1398,0,0,77,851,0
6/15/2015,17,963,0,0,9,614,0
6/15/2015,12,3700,0,0,77,6256,0
6/15/2015,19,1348,0,0,1,610,0
6/15/2015,22,7665,0,0,2,1391,0
6/15/2015,23,4867,0,0,77,1964,0
6/15/2015,21,2610,0,0,77,544,0
6/15/2015,38,1242,0,0,77,526,0
6/15/2015,26,847,0,0,2,234,0
6/15/2015,45,1538,0,0,16,828,0
6/15/2015,32,537,0,0,10,279,0
6/15/2015,49,3096,0,0,8,1570,0
6/15/2015,28,520,0,0,120,842,0
6/15/2015,40,205,0,0,76,272,0
6/15/2015,56,536,0,0,39,333,0
6/15/2015,42,1496,0,0,309,636,0
6/15/2015,43,1791,0,0,2,162,0
6/15/2015,61,817,0,0,92,734,0
6/15/2015,35,1364,0,0,4,1340,0
6/15/2015,41,793,0,0,51,922,0
6/15/2015,37,1421,0,0,25,1452,0
6/15/2015,55,145,0,0,46,134,0
6/15/2015,34,587,0,0,12,951,0
6/15/2015,57,350,0,0,55,288,0
6/15/2015,48,192,0,0,28,209,0
6/15/2015,36,89,0,0,92,1011,0
6/15/2015,59,1932,0,0,132,512,0
6/15/2015,60,1,0,0,97,305,0
6/15/2015,52,3411,0,0,77,1097,0
6/15/2015,62,19,0,0,6,108,0
6/15/2015,46,106,0,0,140,399,0
6/15/2015,39,2241,0,0,34,665,0
6/15/2015,63,244,0,0,105,573,0
6/15/2015,51,347,0,0,37,598,0
6/15/2015,64,291,1,0,20,227,0
6/15/2015,54,56,0,0,36,306,0
7/15/2015,15,1459,0,0,77,315,0
7/15/2015,30,877,0,0,77,942,0
7/15/2015,27,2008,0,0,77,1124,0
7/15/2015,3,777,0,0,77,317,0
7/15/2015,29,1537,0,0,77,908,0
7/15/2015,25,2257,0,0,77,791,0
7/15/2015,16,786,0,0,77,245,0
7/15/2015,7,1403,0,0,77,410,0
7/15/2015,31,866,0,0,77,174,0
7/15/2015,24,660,0,0,77,353,0
7/15/2015,4,1370,0,0,77,319,0
7/15/2015,20,1308,0,0,6,749,0
7/15/2015,13,1952,0,0,77,999,0
7/15/2015,9,1452,0,0,77,445,0
7/15/2015,8,759,0,0,1,375,0
7/15/2015,11,322,0,0,8,277,0
7/15/2015,6,649,0,0,1,384,0
7/15/2015,15,2267,0,0,359,1101,0
7/15/2015,10,2532,0,0,77,846,0
7/15/2015,2,1340,0,0,77,819,0
7/15/2015,17,913,0,0,4,613,0
7/15/2015,12,3788,0,0,18,6530,0
7/15/2015,19,1326,0,0,77,586,0
7/15/2015,22,7556,0,0,2,1348,0
7/15/2015,23,3945,0,0,77,1839,0
7/15/2015,21,2365,0,0,77,744,0
7/15/2015,38,1199,0,0,1,517,0
7/15/2015,26,1324,0,0,3,196,0
7/15/2015,45,1724,0,0,9,896,0
7/15/2015,32,419,0,0,11,318,0
7/15/2015,49,3007,0,0,34,1560,0
7/15/2015,28,524,0,0,97,666,0
7/15/2015,40,286,0,0,34,254,0
7/15/2015,56,767,0,0,49,361,0
7/15/2015,42,1513,0,0,315,831,0
7/15/2015,43,1823,0,0,3,71,0
7/15/2015,61,769,0,0,158,614,0
7/15/2015,35,1578,0,0,33,1703,0
7/15/2015,41,962,0,0,142,872,0
7/15/2015,37,1465,0,0,81,1282,0
7/15/2015,55,138,0,0,48,132,0
7/15/2015,34,576,0,0,37,665,0
7/15/2015,57,434,0,0,112,322,0
7/15/2015,48,112,0,0,104,195,0
7/15/2015,36,101,0,0,208,1035,0
7/15/2015,59,1812,0,0,227,530,0
7/15/2015,60,2241,0,0,221,374,0
7/15/2015,52,3365,0,0,156,1247,0
7/15/2015,62,27,0,0,21,131,0
7/15/2015,46,127,0,0,159,596,0
7/15/2015,39,2241,0,0,45,651,0
7/15/2015,63,240,0,0,97,650,0
7/15/2015,51,369,0,0,52,553,0
7/15/2015,64,337,0,0,36,217,0
7/15/2015,54,94,0,0,35,384,0
8/15/2015,15,1819,0,0,77,406,0
8/15/2015,30,1119,0,0,77,854,0
8/15/2015,27,2786,0,0,77,1100,1
8/15/2015,3,824,0,0,77,299,0
8/15/2015,29,1811,0,0,77,802,0
8/15/2015,25,2457,0,0,77,758,0
8/15/2015,16,970,0,0,77,172,0
8/15/2015,7,1519,0,0,77,236,0
8/15/2015,31,983,0,0,77,147,0
8/15/2015,24,672,0,0,77,424,0
8/15/2015,4,1482,0,0,77,386,0
8/15/2015,20,1422,0,0,2,658,0
8/15/2015,13,2176,0,0,77,1016,0
8/15/2015,9,1617,0,0,77,481,0
8/15/2015,8,842,0,0,3,370,0
8/15/2015,11,329,0,0,10,248,0
8/15/2015,6,682,0,0,20,387,0
8/15/2015,15,1980,0,0,937,1136,0
8/15/2015,10,2369,0,0,77,831,0
8/15/2015,2,1323,0,0,77,775,0
8/15/2015,17,929,0,0,20,609,0
8/15/2015,12,3551,0,0,13,6332,0
8/15/2015,19,1449,0,0,77,651,0
8/15/2015,22,7217,0,0,9,1181,0
8/15/2015,23,5316,0,0,3,1881,0
8/15/2015,21,2844,0,0,12,653,0
8/15/2015,38,1439,0,0,5,585,0
8/15/2015,26,1580,0,0,9,281,0
8/15/2015,45,1790,0,0,54,911,0
8/15/2015,32,635,0,0,29,321,0
8/15/2015,49,3366,0,0,99,1376,0
8/15/2015,28,562,0,0,190,704,0
8/15/2015,40,327,0,0,93,242,0
8/15/2015,56,737,0,0,93,361,0
8/15/2015,42,1235,0,0,541,724,0
8/15/2015,43,1676,0,0,28,75,0
8/15/2015,61,855,0,0,281,600,0
8/15/2015,35,1460,0,0,14,1315,0
8/15/2015,41,1059,0,0,280,832,0
8/15/2015,37,1497,0,0,233,1258,0
8/15/2015,55,170,0,0,51,99,0
8/15/2015,34,766,0,0,36,681,0
8/15/2015,57,403,0,0,169,342,0
8/15/2015,48,130,0,0,179,216,0
8/15/2015,36,55,0,0,420,956,0
8/15/2015,59,2010,0,1,376,518,0
8/15/2015,60,1,0,0,281,323,0
8/15/2015,52,3462,0,1,273,1153,0
8/15/2015,62,29,0,0,27,127,0
8/15/2015,46,184,0,0,357,530,0
8/15/2015,39,2241,0,0,70,730,0
8/15/2015,63,233,0,0,134,587,0
8/15/2015,51,206,0,1,54,502,0
8/15/2015,64,322,0,0,39,224,0
8/15/2015,54,82,0,0,92,338,0
9/15/2015,15,2243,0,0,77,420,0
9/15/2015,30,1338,0,0,77,1079,0
9/15/2015,27,3144,0,0,77,1159,0
9/15/2015,3,1011,0,0,4,333,0
9/15/2015,29,1839,0,0,77,796,0
9/15/2015,25,2561,0,0,77,791,0
9/15/2015,16,867,0,0,2,166,0
9/15/2015,7,1687,0,0,77,270,0
9/15/2015,31,1479,0,0,77,167,0
9/15/2015,24,568,0,0,77,385,0
9/15/2015,4,1472,0,0,3,361,0
9/15/2015,20,1364,0,0,2,589,0
9/15/2015,13,2631,0,0,77,1162,0
9/15/2015,9,1622,0,0,77,501,0
9/15/2015,8,875,0,0,77,440,0
9/15/2015,11,315,0,0,8,251,0
9/15/2015,6,681,0,0,40,368,0
9/15/2015,15,1902,0,0,1937,1151,0
9/15/2015,10,2613,0,0,77,842,0
9/15/2015,2,1385,0,0,77,754,0
9/15/2015,17,1037,0,0,18,607,0
9/15/2015,12,3958,0,0,17,6325,0
9/15/2015,19,1527,0,0,1,654,0
9/15/2015,22,8077,0,0,48,1354,0
9/15/2015,23,4966,0,0,47,1653,0
9/15/2015,21,2605,0,0,37,541,0
9/15/2015,38,1409,0,0,4,556,0
9/15/2015,26,1455,0,0,24,269,0
9/15/2015,45,1600,0,0,86,794,0
9/15/2015,32,564,0,0,116,376,0
9/15/2015,49,3748,0,0,271,1378,0
9/15/2015,28,522,0,0,287,715,0
9/15/2015,40,311,0,0,154,278,0
9/15/2015,56,552,0,0,222,412,0
9/15/2015,42,1395,0,0,1016,711,0
9/15/2015,43,1599,0,0,39,64,0
9/15/2015,61,746,0,0,406,551,0
9/15/2015,35,1494,0,0,31,1306,0
9/15/2015,41,1281,0,1,568,939,0
9/15/2015,37,2122,0,1,523,1272,0
9/15/2015,55,216,0,0,60,115,0
9/15/2015,34,932,0,0,31,669,0
9/15/2015,57,465,0,0,182,414,0
9/15/2015,48,102,0,0,225,201,0
9/15/2015,36,11,0,0,499,1035,0
9/15/2015,59,2184,0,0,373,453,0
9/15/2015,60,1,0,0,374,311,0
9/15/2015,52,3410,0,0,332,1105,0
9/15/2015,62,11,0,0,40,103,0
9/15/2015,46,154,0,1,577,372,0
9/15/2015,39,2241,0,0,55,607,0
9/15/2015,63,275,0,0,133,562,0
9/15/2015,51,371,0,0,75,588,0
9/15/2015,64,262,0,0,55,242,0
9/15/2015,54,63,0,0,148,362,0
10/15/2015,15,1779,0,0,77,410,0
10/15/2015,30,1557,0,0,77,1041,0
10/15/2015,27,2639,0,0,77,1068,0
10/15/2015,3,1020,0,0,7,304,0
10/15/2015,29,1607,0,0,77,828,0
10/15/2015,25,1942,0,0,77,702,0
10/15/2015,16,728,0,0,6,152,0
10/15/2015,7,1598,0,0,77,246,0
10/15/2015,31,1386,0,0,77,192,0
10/15/2015,24,593,0,0,13,341,0
10/15/2015,4,1594,0,0,8,331,0
10/15/2015,20,1509,0,0,15,523,0
10/15/2015,13,2226,0,0,77,890,0
10/15/2015,9,1362,0,0,77,398,0
10/15/2015,8,1052,0,0,20,432,0
10/15/2015,11,293,0,0,43,231,0
10/15/2015,6,677,0,0,22,359,0
10/15/2015,15,1962,0,0,4565,1149,0
10/15/2015,10,2498,0,0,77,790,0
10/15/2015,2,1414,0,0,77,727,0
10/15/2015,17,1149,0,0,38,489,0
10/15/2015,12,4200,0,0,36,6187,0
10/15/2015,19,1475,0,0,10,627,0
10/15/2015,22,7011,0,0,83,1078,0
10/15/2015,23,5049,0,0,126,1496,0
10/15/2015,21,2291,0,0,6,496,0
10/15/2015,38,1577,0,0,95,641,0
10/15/2015,26,1544,0,0,35,288,0
10/15/2015,45,1866,0,0,70,788,0
10/15/2015,32,433,0,0,446,276,0
10/15/2015,49,3609,0,0,653,1307,0
10/15/2015,28,551,0,0,356,690,0
10/15/2015,40,467,0,0,535,270,0
10/15/2015,56,832,0,1,411,336,0
10/15/2015,42,1541,0,1,1630,599,0
10/15/2015,43,2120,0,0,77,39,0
10/15/2015,61,810,0,1,443,550,0
10/15/2015,35,1617,0,0,42,1608,0
10/15/2015,41,1452,0,0,679,928,0
10/15/2015,37,1892,0,0,888,1206,0
10/15/2015,55,89,0,0,75,88,0
10/15/2015,34,786,0,0,32,610,0
10/15/2015,57,517,0,0,230,456,0
10/15/2015,48,95,0,0,234,151,0
10/15/2015,36,67,0,0,439,934,0
10/15/2015,59,2223,0,0,428,442,0
10/15/2015,60,2241,0,1,354,319,0
10/15/2015,52,3469,0,1,496,1013,0
10/15/2015,62,27,0,0,44,136,0
10/15/2015,46,119,0,0,669,340,0
10/15/2015,39,2241,0,0,90,622,0
10/15/2015,63,272,0,0,234,492,0
10/15/2015,51,248,0,0,120,527,0
10/15/2015,64,262,0,0,87,204,0
10/15/2015,54,82,0,1,308,353,0
11/15/2015,15,1684,0,0,77,388,0
11/15/2015,30,1618,0,0,77,936,0
11/15/2015,27,2482,0,0,77,940,0
11/15/2015,3,876,0,0,8,256,0
11/15/2015,29,1865,0,0,77,829,0
11/15/2015,25,2632,0,0,77,670,0
11/15/2015,16,597,0,0,77,134,0
11/15/2015,7,1317,0,0,77,351,0
11/15/2015,31,1216,0,0,77,162,0
11/15/2015,24,636,0,0,77,360,0
11/15/2015,4,1563,0,0,10,392,0
11/15/2015,20,1438,0,0,33,627,0
11/15/2015,13,2241,0,0,77,923,0
11/15/2015,9,1256,0,0,1,504,0
11/15/2015,8,913,0,0,11,420,0
11/15/2015,11,257,0,0,32,280,0
11/15/2015,6,662,0,0,25,292,0
11/15/2015,15,1649,0,0,5610,1167,0
11/15/2015,10,2291,0,0,4,821,0
11/15/2015,2,1394,0,0,77,726,0
11/15/2015,17,1105,0,0,80,402,0
11/15/2015,12,4082,0,0,55,6271,0
11/15/2015,19,1643,0,0,13,649,0
11/15/2015,22,7057,0,0,55,1119,0
11/15/2015,23,4558,0,0,3,1530,0
11/15/2015,21,2732,0,0,1,565,0
11/15/2015,38,1357,0,0,63,355,0
11/15/2015,26,1258,0,0,52,254,0
11/15/2015,45,1512,0,0,122,801,0
11/15/2015,32,469,0,0,847,304,0
11/15/2015,49,3340,0,0,551,1362,0
11/15/2015,28,594,0,0,331,724,0
11/15/2015,40,401,0,0,754,213,0
11/15/2015,56,968,0,0,437,274,0
11/15/2015,42,1792,0,0,2322,614,0
11/15/2015,43,2087,0,0,66,22,0
11/15/2015,61,862,0,0,412,594,0
11/15/2015,35,1215,0,0,53,1187,0
11/15/2015,41,1326,0,0,625,754,0
11/15/2015,37,2033,0,0,748,1173,0
11/15/2015,55,116,0,0,80,116,0
11/15/2015,34,602,0,0,52,536,0
11/15/2015,57,448,0,0,221,423,0
11/15/2015,48,115,0,0,262,177,0
11/15/2015,36,52,0,1,439,854,0
11/15/2015,59,2387,0,1,350,432,0
11/15/2015,60,2241,0,1,309,299,0
11/15/2015,52,3350,0,0,507,1017,0
11/15/2015,62,2241,0,0,81,41,0
11/15/2015,46,180,0,1,601,456,0
11/15/2015,39,2241,0,0,104,467,0
11/15/2015,63,300,0,0,209,567,0
11/15/2015,51,200,0,0,144,494,0
11/15/2015,64,248,0,0,70,337,0
11/15/2015,54,79,0,0,310,381,0
12/15/2015,15,1587,0,0,77,358,0
12/15/2015,30,1530,0,0,77,1120,0
12/15/2015,27,2583,0,0,77,968,0
12/15/2015,3,738,0,0,77,245,0
12/15/2015,29,1850,0,0,77,801,0
12/15/2015,25,2502,0,0,77,750,0
12/15/2015,16,704,0,0,77,143,0
12/15/2015,7,1151,0,0,77,285,0
12/15/2015,31,1034,0,0,77,192,0
12/15/2015,24,546,0,0,77,349,0
12/15/2015,4,1688,0,0,77,364,0
12/15/2015,20,1323,0,0,28,435,0
12/15/2015,13,2393,0,0,77,865,0
12/15/2015,9,1382,0,0,2,467,0
12/15/2015,8,821,0,0,77,453,0
12/15/2015,11,214,0,0,21,241,0
12/15/2015,6,703,0,0,77,270,0
12/15/2015,15,1737,0,0,1714,935,0
12/15/2015,10,2394,0,0,77,670,0
12/15/2015,2,1358,0,0,77,671,0
12/15/2015,17,1097,0,0,35,436,0
12/15/2015,12,4174,0,0,77,6097,0
12/15/2015,19,1339,0,0,2,635,0
12/15/2015,22,7627,0,0,17,1056,0
12/15/2015,23,4499,0,0,20,1659,0
12/15/2015,21,2746,0,0,3,514,0
12/15/2015,38,1335,0,0,22,497,0
12/15/2015,26,1578,0,0,30,255,0
12/15/2015,45,1459,0,0,87,697,0
12/15/2015,32,334,0,0,951,277,0
12/15/2015,49,3039,0,0,518,1355,0
12/15/2015,28,530,0,0,283,720,0
12/15/2015,40,594,0,4,1020,213,0
12/15/2015,56,1095,0,1,618,328,0
12/15/2015,42,1514,0,1,2452,552,0
12/15/2015,43,1432,0,0,143,12,0
12/15/2015,61,805,0,0,358,468,0
12/15/2015,35,1149,0,0,50,1144,0
12/15/2015,41,1438,0,1,641,793,0
12/15/2015,37,1630,0,0,452,1039,0
12/15/2015,55,86,0,0,66,99,0
12/15/2015,34,645,0,0,52,473,0
12/15/2015,57,366,0,1,232,418,0
12/15/2015,48,117,0,0,285,114,0
12/15/2015,36,29,0,0,293,1006,0
12/15/2015,59,2294,0,0,269,437,0
12/15/2015,60,2241,0,0,262,292,0
12/15/2015,52,3416,0,0,511,1225,0
12/15/2015,62,8,0,0,74,33,0
12/15/2015,46,127,0,0,613,518,0
12/15/2015,39,2241,0,0,103,633,0
12/15/2015,63,299,0,0,169,529,0
12/15/2015,51,316,0,0,92,467,0
12/15/2015,64,252,0,0,87,221,0
12/15/2015,54,81,0,0,229,353,0
1/15/2016,15,1304,0,0,77,336,0
1/15/2016,30,1147,0,0,77,880,0
1/15/2016,27,1957,0,0,77,682,0
1/15/2016,3,675,0,0,77,140,0
1/15/2016,29,1545,0,0,77,684,0
1/15/2016,25,2142,0,0,77,646,0
1/15/2016,16,385,0,0,77,98,0
1/15/2016,7,1053,0,0,77,301,0
1/15/2016,31,743,0,0,77,155,0
1/15/2016,24,511,0,0,77,302,0
1/15/2016,4,1352,0,0,77,265,0
1/15/2016,20,1261,0,0,9,411,0
1/15/2016,13,1400,0,0,77,618,0
1/15/2016,9,709,0,0,77,266,0
1/15/2016,8,861,0,0,2,293,0
1/15/2016,11,193,0,0,5,136,0
1/15/2016,6,619,0,0,3,243,0
1/15/2016,15,1688,0,0,244,851,0
1/15/2016,10,2004,0,0,77,688,0
1/15/2016,2,1180,0,0,77,658,0
1/15/2016,17,1187,0,0,4,411,0
1/15/2016,12,3589,0,0,77,5345,0
1/15/2016,19,1271,0,0,77,556,0
1/15/2016,22,6987,0,0,11,1058,0
1/15/2016,23,3463,0,0,77,1166,1
1/15/2016,21,2732,0,0,77,445,0
1/15/2016,38,1021,0,0,77,276,0
1/15/2016,26,1297,0,0,45,211,0
1/15/2016,45,1148,0,0,37,628,0
1/15/2016,32,505,0,0,825,219,0
1/15/2016,49,2270,0,0,212,954,0
1/15/2016,28,364,0,0,210,554,0
1/15/2016,40,368,0,0,1527,211,0
1/15/2016,56,709,0,0,690,328,0
1/15/2016,42,1051,0,1,1742,478,0
1/15/2016,43,702,0,0,167,211,0
1/15/2016,61,747,0,0,221,427,0
1/15/2016,35,908,0,0,37,1008,0
1/15/2016,41,1121,0,0,467,462,0
1/15/2016,37,1215,0,0,185,911,0
1/15/2016,55,50,0,0,61,53,0
1/15/2016,34,589,0,0,55,516,0
1/15/2016,57,179,0,0,241,291,0
1/15/2016,48,66,0,0,170,126,0
1/15/2016,36,134,0,1,187,827,0
